hourly_counts,date_time,year,month,month_day,week_day,hour,sensor_id,sensor_name
95,2016-01-14 01:00:00,2016,January,14,Thursday,1,2,Bourke Street Mall (South)
45,2016-01-14 02:00:00,2016,January,14,Thursday,2,2,Bourke Street Mall (South)
31,2016-01-14 03:00:00,2016,January,14,Thursday,3,2,Bourke Street Mall (South)
29,2016-01-14 04:00:00,2016,January,14,Thursday,4,2,Bourke Street Mall (South)
26,2016-01-14 05:00:00,2016,January,14,Thursday,5,2,Bourke Street Mall (South)
77,2016-01-14 06:00:00,2016,January,14,Thursday,6,2,Bourke Street Mall (South)
207,2016-01-14 07:00:00,2016,January,14,Thursday,7,2,Bourke Street Mall (South)
498,2016-01-14 08:00:00,2016,January,14,Thursday,8,2,Bourke Street Mall (South)
736,2016-01-14 09:00:00,2016,January,14,Thursday,9,2,Bourke Street Mall (South)
1247,2016-01-14 10:00:00,2016,January,14,Thursday,10,2,Bourke Street Mall (South)
1935,2016-01-14 11:00:00,2016,January,14,Thursday,11,2,Bourke Street Mall (South)
3083,2016-01-14 12:00:00,2016,January,14,Thursday,12,2,Bourke Street Mall (South)
3642,2016-01-14 13:00:00,2016,January,14,Thursday,13,2,Bourke Street Mall (South)
2848,2016-01-14 14:00:00,2016,January,14,Thursday,14,2,Bourke Street Mall (South)
2502,2016-01-14 15:00:00,2016,January,14,Thursday,15,2,Bourke Street Mall (South)
2558,2016-01-14 16:00:00,2016,January,14,Thursday,16,2,Bourke Street Mall (South)
2489,2016-01-14 17:00:00,2016,January,14,Thursday,17,2,Bourke Street Mall (South)
1944,2016-01-14 18:00:00,2016,January,14,Thursday,18,2,Bourke Street Mall (South)
1171,2016-01-14 19:00:00,2016,January,14,Thursday,19,2,Bourke Street Mall (South)
732,2016-01-14 20:00:00,2016,January,14,Thursday,20,2,Bourke Street Mall (South)
335,2016-01-14 21:00:00,2016,January,14,Thursday,21,2,Bourke Street Mall (South)
183,2016-01-14 22:00:00,2016,January,14,Thursday,22,2,Bourke Street Mall (South)
136,2016-01-14 23:00:00,2016,January,14,Thursday,23,2,Bourke Street Mall (South)
70,2016-01-15 00:00:00,2016,January,15,Friday,0,2,Bourke Street Mall (South)
91,2016-01-15 01:00:00,2016,January,15,Friday,1,2,Bourke Street Mall (South)
78,2016-01-15 02:00:00,2016,January,15,Friday,2,2,Bourke Street Mall (South)
26,2016-01-15 03:00:00,2016,January,15,Friday,3,2,Bourke Street Mall (South)
13,2016-01-15 04:00:00,2016,January,15,Friday,4,2,Bourke Street Mall (South)
31,2016-01-15 05:00:00,2016,January,15,Friday,5,2,Bourke Street Mall (South)
63,2016-01-15 06:00:00,2016,January,15,Friday,6,2,Bourke Street Mall (South)
214,2016-01-15 07:00:00,2016,January,15,Friday,7,2,Bourke Street Mall (South)
525,2016-01-15 08:00:00,2016,January,15,Friday,8,2,Bourke Street Mall (South)
744,2016-01-15 09:00:00,2016,January,15,Friday,9,2,Bourke Street Mall (South)
1304,2016-01-15 10:00:00,2016,January,15,Friday,10,2,Bourke Street Mall (South)
1913,2016-01-15 11:00:00,2016,January,15,Friday,11,2,Bourke Street Mall (South)
3338,2016-01-15 12:00:00,2016,January,15,Friday,12,2,Bourke Street Mall (South)
3696,2016-01-15 13:00:00,2016,January,15,Friday,13,2,Bourke Street Mall (South)
3189,2016-01-15 14:00:00,2016,January,15,Friday,14,2,Bourke Street Mall (South)
2872,2016-01-15 15:00:00,2016,January,15,Friday,15,2,Bourke Street Mall (South)
2781,2016-01-15 16:00:00,2016,January,15,Friday,16,2,Bourke Street Mall (South)
2998,2016-01-15 17:00:00,2016,January,15,Friday,17,2,Bourke Street Mall (South)
2206,2016-01-15 18:00:00,2016,January,15,Friday,18,2,Bourke Street Mall (South)
1477,2016-01-15 19:00:00,2016,January,15,Friday,19,2,Bourke Street Mall (South)
1296,2016-01-15 20:00:00,2016,January,15,Friday,20,2,Bourke Street Mall (South)
658,2016-01-15 21:00:00,2016,January,15,Friday,21,2,Bourke Street Mall (South)
375,2016-01-15 22:00:00,2016,January,15,Friday,22,2,Bourke Street Mall (South)
283,2016-01-15 23:00:00,2016,January,15,Friday,23,2,Bourke Street Mall (South)
164,2016-01-16 00:00:00,2016,January,16,Saturday,0,2,Bourke Street Mall (South)
113,2016-01-16 01:00:00,2016,January,16,Saturday,1,2,Bourke Street Mall (South)
84,2016-01-16 02:00:00,2016,January,16,Saturday,2,2,Bourke Street Mall (South)
48,2016-01-16 03:00:00,2016,January,16,Saturday,3,2,Bourke Street Mall (South)
42,2016-01-16 04:00:00,2016,January,16,Saturday,4,2,Bourke Street Mall (South)
23,2016-01-16 05:00:00,2016,January,16,Saturday,5,2,Bourke Street Mall (South)
26,2016-01-16 06:00:00,2016,January,16,Saturday,6,2,Bourke Street Mall (South)
73,2016-01-16 07:00:00,2016,January,16,Saturday,7,2,Bourke Street Mall (South)
169,2016-01-16 08:00:00,2016,January,16,Saturday,8,2,Bourke Street Mall (South)
528,2016-01-16 09:00:00,2016,January,16,Saturday,9,2,Bourke Street Mall (South)
1128,2016-01-16 10:00:00,2016,January,16,Saturday,10,2,Bourke Street Mall (South)
1836,2016-01-16 11:00:00,2016,January,16,Saturday,11,2,Bourke Street Mall (South)
2467,2016-01-16 12:00:00,2016,January,16,Saturday,12,2,Bourke Street Mall (South)
2791,2016-01-16 13:00:00,2016,January,16,Saturday,13,2,Bourke Street Mall (South)
3168,2016-01-16 14:00:00,2016,January,16,Saturday,14,2,Bourke Street Mall (South)
3257,2016-01-16 15:00:00,2016,January,16,Saturday,15,2,Bourke Street Mall (South)
3150,2016-01-16 16:00:00,2016,January,16,Saturday,16,2,Bourke Street Mall (South)
2460,2016-01-16 17:00:00,2016,January,16,Saturday,17,2,Bourke Street Mall (South)
1608,2016-01-16 18:00:00,2016,January,16,Saturday,18,2,Bourke Street Mall (South)
847,2016-01-16 19:00:00,2016,January,16,Saturday,19,2,Bourke Street Mall (South)
532,2016-01-16 20:00:00,2016,January,16,Saturday,20,2,Bourke Street Mall (South)
365,2016-01-16 21:00:00,2016,January,16,Saturday,21,2,Bourke Street Mall (South)
326,2016-01-16 22:00:00,2016,January,16,Saturday,22,2,Bourke Street Mall (South)
293,2016-01-16 23:00:00,2016,January,16,Saturday,23,2,Bourke Street Mall (South)
262,2016-01-17 00:00:00,2016,January,17,Sunday,0,2,Bourke Street Mall (South)
168,2016-01-17 01:00:00,2016,January,17,Sunday,1,2,Bourke Street Mall (South)
108,2016-01-17 02:00:00,2016,January,17,Sunday,2,2,Bourke Street Mall (South)
98,2016-01-17 03:00:00,2016,January,17,Sunday,3,2,Bourke Street Mall (South)
86,2016-01-17 04:00:00,2016,January,17,Sunday,4,2,Bourke Street Mall (South)
27,2016-01-17 05:00:00,2016,January,17,Sunday,5,2,Bourke Street Mall (South)
43,2016-01-17 06:00:00,2016,January,17,Sunday,6,2,Bourke Street Mall (South)
60,2016-01-17 07:00:00,2016,January,17,Sunday,7,2,Bourke Street Mall (South)
101,2016-01-17 08:00:00,2016,January,17,Sunday,8,2,Bourke Street Mall (South)
368,2016-01-17 09:00:00,2016,January,17,Sunday,9,2,Bourke Street Mall (South)
939,2016-01-17 10:00:00,2016,January,17,Sunday,10,2,Bourke Street Mall (South)
1758,2016-01-17 11:00:00,2016,January,17,Sunday,11,2,Bourke Street Mall (South)
2122,2016-01-17 12:00:00,2016,January,17,Sunday,12,2,Bourke Street Mall (South)
2424,2016-01-17 13:00:00,2016,January,17,Sunday,13,2,Bourke Street Mall (South)
2426,2016-01-17 14:00:00,2016,January,17,Sunday,14,2,Bourke Street Mall (South)
2464,2016-01-17 15:00:00,2016,January,17,Sunday,15,2,Bourke Street Mall (South)
2274,2016-01-17 16:00:00,2016,January,17,Sunday,16,2,Bourke Street Mall (South)
1745,2016-01-17 17:00:00,2016,January,17,Sunday,17,2,Bourke Street Mall (South)
970,2016-01-17 18:00:00,2016,January,17,Sunday,18,2,Bourke Street Mall (South)
573,2016-01-17 19:00:00,2016,January,17,Sunday,19,2,Bourke Street Mall (South)
410,2016-01-17 20:00:00,2016,January,17,Sunday,20,2,Bourke Street Mall (South)
283,2016-01-17 21:00:00,2016,January,17,Sunday,21,2,Bourke Street Mall (South)
245,2016-01-17 22:00:00,2016,January,17,Sunday,22,2,Bourke Street Mall (South)
148,2016-01-17 23:00:00,2016,January,17,Sunday,23,2,Bourke Street Mall (South)
68,2016-01-18 00:00:00,2016,January,18,Monday,0,2,Bourke Street Mall (South)
46,2016-01-18 01:00:00,2016,January,18,Monday,1,2,Bourke Street Mall (South)
32,2016-01-18 02:00:00,2016,January,18,Monday,2,2,Bourke Street Mall (South)
12,2016-01-18 03:00:00,2016,January,18,Monday,3,2,Bourke Street Mall (South)
11,2016-01-18 04:00:00,2016,January,18,Monday,4,2,Bourke Street Mall (South)
35,2016-01-18 05:00:00,2016,January,18,Monday,5,2,Bourke Street Mall (South)
76,2016-01-18 06:00:00,2016,January,18,Monday,6,2,Bourke Street Mall (South)
223,2016-01-18 07:00:00,2016,January,18,Monday,7,2,Bourke Street Mall (South)
598,2016-01-18 08:00:00,2016,January,18,Monday,8,2,Bourke Street Mall (South)
912,2016-01-18 09:00:00,2016,January,18,Monday,9,2,Bourke Street Mall (South)
1492,2016-01-18 10:00:00,2016,January,18,Monday,10,2,Bourke Street Mall (South)
1824,2016-01-18 11:00:00,2016,January,18,Monday,11,2,Bourke Street Mall (South)
2989,2016-01-18 12:00:00,2016,January,18,Monday,12,2,Bourke Street Mall (South)
3106,2016-01-18 13:00:00,2016,January,18,Monday,13,2,Bourke Street Mall (South)
2273,2016-01-18 14:00:00,2016,January,18,Monday,14,2,Bourke Street Mall (South)
2217,2016-01-18 15:00:00,2016,January,18,Monday,15,2,Bourke Street Mall (South)
1980,2016-01-18 16:00:00,2016,January,18,Monday,16,2,Bourke Street Mall (South)
2047,2016-01-18 17:00:00,2016,January,18,Monday,17,2,Bourke Street Mall (South)
1508,2016-01-18 18:00:00,2016,January,18,Monday,18,2,Bourke Street Mall (South)
651,2016-01-18 19:00:00,2016,January,18,Monday,19,2,Bourke Street Mall (South)
408,2016-01-18 20:00:00,2016,January,18,Monday,20,2,Bourke Street Mall (South)
313,2016-01-18 21:00:00,2016,January,18,Monday,21,2,Bourke Street Mall (South)
189,2016-01-18 22:00:00,2016,January,18,Monday,22,2,Bourke Street Mall (South)
159,2016-01-18 23:00:00,2016,January,18,Monday,23,2,Bourke Street Mall (South)
44,2016-01-19 00:00:00,2016,January,19,Tuesday,0,2,Bourke Street Mall (South)
27,2016-01-19 01:00:00,2016,January,19,Tuesday,1,2,Bourke Street Mall (South)
16,2016-01-19 02:00:00,2016,January,19,Tuesday,2,2,Bourke Street Mall (South)
3,2016-01-19 03:00:00,2016,January,19,Tuesday,3,2,Bourke Street Mall (South)
23,2016-01-19 04:00:00,2016,January,19,Tuesday,4,2,Bourke Street Mall (South)
30,2016-01-19 05:00:00,2016,January,19,Tuesday,5,2,Bourke Street Mall (South)
77,2016-01-19 06:00:00,2016,January,19,Tuesday,6,2,Bourke Street Mall (South)
239,2016-01-19 07:00:00,2016,January,19,Tuesday,7,2,Bourke Street Mall (South)
606,2016-01-19 08:00:00,2016,January,19,Tuesday,8,2,Bourke Street Mall (South)
902,2016-01-19 09:00:00,2016,January,19,Tuesday,9,2,Bourke Street Mall (South)
1392,2016-01-19 10:00:00,2016,January,19,Tuesday,10,2,Bourke Street Mall (South)
1865,2016-01-19 11:00:00,2016,January,19,Tuesday,11,2,Bourke Street Mall (South)
3223,2016-01-19 12:00:00,2016,January,19,Tuesday,12,2,Bourke Street Mall (South)
3500,2016-01-19 13:00:00,2016,January,19,Tuesday,13,2,Bourke Street Mall (South)
2690,2016-01-19 14:00:00,2016,January,19,Tuesday,14,2,Bourke Street Mall (South)
2361,2016-01-19 15:00:00,2016,January,19,Tuesday,15,2,Bourke Street Mall (South)
2259,2016-01-19 16:00:00,2016,January,19,Tuesday,16,2,Bourke Street Mall (South)
2327,2016-01-19 17:00:00,2016,January,19,Tuesday,17,2,Bourke Street Mall (South)
1505,2016-01-19 18:00:00,2016,January,19,Tuesday,18,2,Bourke Street Mall (South)
641,2016-01-19 19:00:00,2016,January,19,Tuesday,19,2,Bourke Street Mall (South)
382,2016-01-19 20:00:00,2016,January,19,Tuesday,20,2,Bourke Street Mall (South)
347,2016-01-19 21:00:00,2016,January,19,Tuesday,21,2,Bourke Street Mall (South)
231,2016-01-19 22:00:00,2016,January,19,Tuesday,22,2,Bourke Street Mall (South)
118,2016-01-19 23:00:00,2016,January,19,Tuesday,23,2,Bourke Street Mall (South)
64,2016-01-20 00:00:00,2016,January,20,Wednesday,0,2,Bourke Street Mall (South)
33,2016-01-20 01:00:00,2016,January,20,Wednesday,1,2,Bourke Street Mall (South)
17,2016-01-20 02:00:00,2016,January,20,Wednesday,2,2,Bourke Street Mall (South)
10,2016-01-20 03:00:00,2016,January,20,Wednesday,3,2,Bourke Street Mall (South)
22,2016-01-20 04:00:00,2016,January,20,Wednesday,4,2,Bourke Street Mall (South)
27,2016-01-20 05:00:00,2016,January,20,Wednesday,5,2,Bourke Street Mall (South)
84,2016-01-20 06:00:00,2016,January,20,Wednesday,6,2,Bourke Street Mall (South)
267,2016-01-20 07:00:00,2016,January,20,Wednesday,7,2,Bourke Street Mall (South)
596,2016-01-20 08:00:00,2016,January,20,Wednesday,8,2,Bourke Street Mall (South)
852,2016-01-20 09:00:00,2016,January,20,Wednesday,9,2,Bourke Street Mall (South)
1465,2016-01-20 10:00:00,2016,January,20,Wednesday,10,2,Bourke Street Mall (South)
2119,2016-01-20 11:00:00,2016,January,20,Wednesday,11,2,Bourke Street Mall (South)
3208,2016-01-20 12:00:00,2016,January,20,Wednesday,12,2,Bourke Street Mall (South)
3707,2016-01-20 13:00:00,2016,January,20,Wednesday,13,2,Bourke Street Mall (South)
2739,2016-01-20 14:00:00,2016,January,20,Wednesday,14,2,Bourke Street Mall (South)
2610,2016-01-20 15:00:00,2016,January,20,Wednesday,15,2,Bourke Street Mall (South)
2649,2016-01-20 16:00:00,2016,January,20,Wednesday,16,2,Bourke Street Mall (South)
2544,2016-01-20 17:00:00,2016,January,20,Wednesday,17,2,Bourke Street Mall (South)
1691,2016-01-20 18:00:00,2016,January,20,Wednesday,18,2,Bourke Street Mall (South)
807,2016-01-20 19:00:00,2016,January,20,Wednesday,19,2,Bourke Street Mall (South)
419,2016-01-20 20:00:00,2016,January,20,Wednesday,20,2,Bourke Street Mall (South)
360,2016-01-20 21:00:00,2016,January,20,Wednesday,21,2,Bourke Street Mall (South)
243,2016-01-20 22:00:00,2016,January,20,Wednesday,22,2,Bourke Street Mall (South)
170,2016-01-20 23:00:00,2016,January,20,Wednesday,23,2,Bourke Street Mall (South)
89,2016-01-21 00:00:00,2016,January,21,Thursday,0,2,Bourke Street Mall (South)
46,2016-01-21 01:00:00,2016,January,21,Thursday,1,2,Bourke Street Mall (South)
35,2016-01-21 02:00:00,2016,January,21,Thursday,2,2,Bourke Street Mall (South)
8,2016-01-21 03:00:00,2016,January,21,Thursday,3,2,Bourke Street Mall (South)
16,2016-01-21 04:00:00,2016,January,21,Thursday,4,2,Bourke Street Mall (South)
21,2016-01-21 05:00:00,2016,January,21,Thursday,5,2,Bourke Street Mall (South)
75,2016-01-21 06:00:00,2016,January,21,Thursday,6,2,Bourke Street Mall (South)
231,2016-01-21 07:00:00,2016,January,21,Thursday,7,2,Bourke Street Mall (South)
535,2016-01-21 08:00:00,2016,January,21,Thursday,8,2,Bourke Street Mall (South)
847,2016-01-21 09:00:00,2016,January,21,Thursday,9,2,Bourke Street Mall (South)
1470,2016-01-21 10:00:00,2016,January,21,Thursday,10,2,Bourke Street Mall (South)
2208,2016-01-21 11:00:00,2016,January,21,Thursday,11,2,Bourke Street Mall (South)
3417,2016-01-21 12:00:00,2016,January,21,Thursday,12,2,Bourke Street Mall (South)
3792,2016-01-21 13:00:00,2016,January,21,Thursday,13,2,Bourke Street Mall (South)
3087,2016-01-21 14:00:00,2016,January,21,Thursday,14,2,Bourke Street Mall (South)
2792,2016-01-21 15:00:00,2016,January,21,Thursday,15,2,Bourke Street Mall (South)
2732,2016-01-21 16:00:00,2016,January,21,Thursday,16,2,Bourke Street Mall (South)
2671,2016-01-21 17:00:00,2016,January,21,Thursday,17,2,Bourke Street Mall (South)
1990,2016-01-21 18:00:00,2016,January,21,Thursday,18,2,Bourke Street Mall (South)
1227,2016-01-21 19:00:00,2016,January,21,Thursday,19,2,Bourke Street Mall (South)
942,2016-01-21 20:00:00,2016,January,21,Thursday,20,2,Bourke Street Mall (South)
472,2016-01-21 21:00:00,2016,January,21,Thursday,21,2,Bourke Street Mall (South)
293,2016-01-21 22:00:00,2016,January,21,Thursday,22,2,Bourke Street Mall (South)
165,2016-01-21 23:00:00,2016,January,21,Thursday,23,2,Bourke Street Mall (South)
91,2016-01-22 00:00:00,2016,January,22,Friday,0,2,Bourke Street Mall (South)
72,2016-01-22 01:00:00,2016,January,22,Friday,1,2,Bourke Street Mall (South)
29,2016-01-22 02:00:00,2016,January,22,Friday,2,2,Bourke Street Mall (South)
127,2016-01-22 03:00:00,2016,January,22,Friday,3,2,Bourke Street Mall (South)
17,2016-01-22 04:00:00,2016,January,22,Friday,4,2,Bourke Street Mall (South)
19,2016-01-22 05:00:00,2016,January,22,Friday,5,2,Bourke Street Mall (South)
70,2016-01-22 06:00:00,2016,January,22,Friday,6,2,Bourke Street Mall (South)
221,2016-01-22 07:00:00,2016,January,22,Friday,7,2,Bourke Street Mall (South)
596,2016-01-22 08:00:00,2016,January,22,Friday,8,2,Bourke Street Mall (South)
874,2016-01-22 09:00:00,2016,January,22,Friday,9,2,Bourke Street Mall (South)
1517,2016-01-22 10:00:00,2016,January,22,Friday,10,2,Bourke Street Mall (South)
2126,2016-01-22 11:00:00,2016,January,22,Friday,11,2,Bourke Street Mall (South)
3114,2016-01-22 12:00:00,2016,January,22,Friday,12,2,Bourke Street Mall (South)
3292,2016-01-22 13:00:00,2016,January,22,Friday,13,2,Bourke Street Mall (South)
2943,2016-01-22 14:00:00,2016,January,22,Friday,14,2,Bourke Street Mall (South)
2633,2016-01-22 15:00:00,2016,January,22,Friday,15,2,Bourke Street Mall (South)
2672,2016-01-22 16:00:00,2016,January,22,Friday,16,2,Bourke Street Mall (South)
2794,2016-01-22 17:00:00,2016,January,22,Friday,17,2,Bourke Street Mall (South)
2163,2016-01-22 18:00:00,2016,January,22,Friday,18,2,Bourke Street Mall (South)
1555,2016-01-22 19:00:00,2016,January,22,Friday,19,2,Bourke Street Mall (South)
1070,2016-01-22 20:00:00,2016,January,22,Friday,20,2,Bourke Street Mall (South)
534,2016-01-22 21:00:00,2016,January,22,Friday,21,2,Bourke Street Mall (South)
407,2016-01-22 22:00:00,2016,January,22,Friday,22,2,Bourke Street Mall (South)
341,2016-01-22 23:00:00,2016,January,22,Friday,23,2,Bourke Street Mall (South)
180,2016-01-23 00:00:00,2016,January,23,Saturday,0,2,Bourke Street Mall (South)
144,2016-01-23 01:00:00,2016,January,23,Saturday,1,2,Bourke Street Mall (South)
95,2016-01-23 02:00:00,2016,January,23,Saturday,2,2,Bourke Street Mall (South)
58,2016-01-23 03:00:00,2016,January,23,Saturday,3,2,Bourke Street Mall (South)
64,2016-01-23 04:00:00,2016,January,23,Saturday,4,2,Bourke Street Mall (South)
24,2016-01-23 05:00:00,2016,January,23,Saturday,5,2,Bourke Street Mall (South)
26,2016-01-23 06:00:00,2016,January,23,Saturday,6,2,Bourke Street Mall (South)
92,2016-01-23 07:00:00,2016,January,23,Saturday,7,2,Bourke Street Mall (South)
273,2016-01-23 08:00:00,2016,January,23,Saturday,8,2,Bourke Street Mall (South)
649,2016-01-23 09:00:00,2016,January,23,Saturday,9,2,Bourke Street Mall (South)
1307,2016-01-23 10:00:00,2016,January,23,Saturday,10,2,Bourke Street Mall (South)
1975,2016-01-23 11:00:00,2016,January,23,Saturday,11,2,Bourke Street Mall (South)
2397,2016-01-23 12:00:00,2016,January,23,Saturday,12,2,Bourke Street Mall (South)
3067,2016-01-23 13:00:00,2016,January,23,Saturday,13,2,Bourke Street Mall (South)
3127,2016-01-23 14:00:00,2016,January,23,Saturday,14,2,Bourke Street Mall (South)
3148,2016-01-23 15:00:00,2016,January,23,Saturday,15,2,Bourke Street Mall (South)
3168,2016-01-23 16:00:00,2016,January,23,Saturday,16,2,Bourke Street Mall (South)
2537,2016-01-23 17:00:00,2016,January,23,Saturday,17,2,Bourke Street Mall (South)
1588,2016-01-23 18:00:00,2016,January,23,Saturday,18,2,Bourke Street Mall (South)
761,2016-01-23 19:00:00,2016,January,23,Saturday,19,2,Bourke Street Mall (South)
588,2016-01-23 20:00:00,2016,January,23,Saturday,20,2,Bourke Street Mall (South)
473,2016-01-23 21:00:00,2016,January,23,Saturday,21,2,Bourke Street Mall (South)
393,2016-01-23 22:00:00,2016,January,23,Saturday,22,2,Bourke Street Mall (South)
263,2016-01-23 23:00:00,2016,January,23,Saturday,23,2,Bourke Street Mall (South)
234,2016-01-24 00:00:00,2016,January,24,Sunday,0,2,Bourke Street Mall (South)
193,2016-01-24 01:00:00,2016,January,24,Sunday,1,2,Bourke Street Mall (South)
154,2016-01-24 02:00:00,2016,January,24,Sunday,2,2,Bourke Street Mall (South)
53,2016-01-24 03:00:00,2016,January,24,Sunday,3,2,Bourke Street Mall (South)
68,2016-01-24 04:00:00,2016,January,24,Sunday,4,2,Bourke Street Mall (South)
22,2016-01-24 05:00:00,2016,January,24,Sunday,5,2,Bourke Street Mall (South)
34,2016-01-24 06:00:00,2016,January,24,Sunday,6,2,Bourke Street Mall (South)
59,2016-01-24 07:00:00,2016,January,24,Sunday,7,2,Bourke Street Mall (South)
126,2016-01-24 08:00:00,2016,January,24,Sunday,8,2,Bourke Street Mall (South)
438,2016-01-24 09:00:00,2016,January,24,Sunday,9,2,Bourke Street Mall (South)
1071,2016-01-24 10:00:00,2016,January,24,Sunday,10,2,Bourke Street Mall (South)
1795,2016-01-24 11:00:00,2016,January,24,Sunday,11,2,Bourke Street Mall (South)
2411,2016-01-24 12:00:00,2016,January,24,Sunday,12,2,Bourke Street Mall (South)
2645,2016-01-24 13:00:00,2016,January,24,Sunday,13,2,Bourke Street Mall (South)
